acousticness	analysis_url	danceability	duration_ms	energy	id	instrumentalness	key	liveness	loudness	mode	speechiness	tempo	time_signature	track_href	type	uri	valence	artist	title	rating
0.00495	https://api.spotify.com/v1/audio-analysis/5nieWhdPvbkmBTRJWJWzW4	0.656	172630.0	0.897	5nieWhdPvbkmBTRJWJWzW4	0.581	2.0	0.0888	-3.301	1.0	0.0669	127.968	4.0	https://api.spotify.com/v1/tracks/5nieWhdPvbkmBTRJWJWzW4	audio_features	spotify:track:5nieWhdPvbkmBTRJWJWzW4	0.148	L3N	RAW	BAD
0.00121	https://api.spotify.com/v1/audio-analysis/2XIDguYKCnJAyz76aUpjUk	0.567	184630.0	0.82	2XIDguYKCnJAyz76aUpjUk	0.000327	1.0	0.446	-7.112	1.0	0.0494	130.022	4.0	https://api.spotify.com/v1/tracks/2XIDguYKCnJAyz76aUpjUk	audio_features	spotify:track:2XIDguYKCnJAyz76aUpjUk	0.269	Ruben de Ronde	Shadow Of Us (Electronic Family 2019 Anthem)	BAD
0.000177	https://api.spotify.com/v1/audio-analysis/4DBH7QxBsGnabgmyoaCPsX	0.567	236230.0	0.989	4DBH7QxBsGnabgmyoaCPsX	0.851	1.0	0.236	-8.267	1.0	0.0662	130.029	4.0	https://api.spotify.com/v1/tracks/4DBH7QxBsGnabgmyoaCPsX	audio_features	spotify:track:4DBH7QxBsGnabgmyoaCPsX	0.0244	Jam & Spoon	Follow me - Jerome Isma-Ae Remix	BAD
0.0006	https://api.spotify.com/v1/audio-analysis/2pPYl7Gif7MNAHd706ClhW	0.613	172062.0	0.865	2pPYl7Gif7MNAHd706ClhW	0.816	11.0	0.492	-4.258	0.0	0.0444	124.985	4.0	https://api.spotify.com/v1/tracks/2pPYl7Gif7MNAHd706ClhW	audio_features	spotify:track:2pPYl7Gif7MNAHd706ClhW	0.832	Bart B More	Throwback	BAD
0.00316	https://api.spotify.com/v1/audio-analysis/5cZDIs68Je82isqoBrKiUp	0.731	257008.0	0.904	5cZDIs68Je82isqoBrKiUp	0.0169	11.0	0.0482	-6.953	0.0	0.0772	126.984	4.0	https://api.spotify.com/v1/tracks/5cZDIs68Je82isqoBrKiUp	audio_features	spotify:track:5cZDIs68Je82isqoBrKiUp	0.503	Yousef	Genesis (feat. Chuck Roberts)	BAD
0.0187	https://api.spotify.com/v1/audio-analysis/7rEOUR7AmXcgd32WG5duJh	0.733	156511.0	0.944	7rEOUR7AmXcgd32WG5duJh	0.751	8.0	0.173	-4.676	0.0	0.11	122.989	4.0	https://api.spotify.com/v1/tracks/7rEOUR7AmXcgd32WG5duJh	audio_features	spotify:track:7rEOUR7AmXcgd32WG5duJh	0.385	Daddy's Groove	Bvulgari	BAD
0.0896	https://api.spotify.com/v1/audio-analysis/6qj5IwiYLwiFfWLj191irx	0.603	234928.0	0.899	6qj5IwiYLwiFfWLj191irx	0.0585	11.0	0.216	-3.688	0.0	0.0389	127.987	4.0	https://api.spotify.com/v1/tracks/6qj5IwiYLwiFfWLj191irx	audio_features	spotify:track:6qj5IwiYLwiFfWLj191irx	0.194	Showtek	Listen To Your Momma	BAD
0.000808	https://api.spotify.com/v1/audio-analysis/2uVIxV2ZXvIC9JJb0GbWZK	0.557	217559.0	0.792	2uVIxV2ZXvIC9JJb0GbWZK	0.355	9.0	0.0587	-6.146	1.0	0.0393	128.014	4.0	https://api.spotify.com/v1/tracks/2uVIxV2ZXvIC9JJb0GbWZK	audio_features	spotify:track:2uVIxV2ZXvIC9JJb0GbWZK	0.168	Oliver Smith	Solina	BAD
0.000413	https://api.spotify.com/v1/audio-analysis/67WR838RMqdlmZ11Vj38Ca	0.56	228567.0	0.942	67WR838RMqdlmZ11Vj38Ca	0.775	6.0	0.0448	-8.487	0.0	0.0469	126.009	4.0	https://api.spotify.com/v1/tracks/67WR838RMqdlmZ11Vj38Ca	audio_features	spotify:track:67WR838RMqdlmZ11Vj38Ca	0.199	Kryder	La Luna - Styline Remix	BAD
6.49e-05	https://api.spotify.com/v1/audio-analysis/3k6x2cH1VkEA8rquAcaOGd	0.616	153745.0	0.898	3k6x2cH1VkEA8rquAcaOGd	0.868	8.0	0.308	-4.284	1.0	0.0682	127.905	4.0	https://api.spotify.com/v1/tracks/3k6x2cH1VkEA8rquAcaOGd	audio_features	spotify:track:3k6x2cH1VkEA8rquAcaOGd	0.14	Orjan Nilsen	Endymion - Official Radio Edit	BAD
0.0679	https://api.spotify.com/v1/audio-analysis/1He4J3P3Ej1FUtiU12AtJH	0.726	203525.0	0.918	1He4J3P3Ej1FUtiU12AtJH	0.115	5.0	0.0721	-1.318	0.0	0.0678	125.016	4.0	https://api.spotify.com/v1/tracks/1He4J3P3Ej1FUtiU12AtJH	audio_features	spotify:track:1He4J3P3Ej1FUtiU12AtJH	0.487	La Fuente	Don't Stop	BAD
0.171	https://api.spotify.com/v1/audio-analysis/0XS2z0E0ox7F4JHYKKR4wK	0.657	145728.0	0.976	0XS2z0E0ox7F4JHYKKR4wK	0.0315	6.0	0.318	-3.842	0.0	0.0437	125.983	4.0	https://api.spotify.com/v1/tracks/0XS2z0E0ox7F4JHYKKR4wK	audio_features	spotify:track:0XS2z0E0ox7F4JHYKKR4wK	0.794	Fedde Le Grand	All Over The World	BAD
0.000312	https://api.spotify.com/v1/audio-analysis/0TEW7oRDKD2mjJQH507ni4	0.532	364744.0	0.664	0TEW7oRDKD2mjJQH507ni4	0.0427	1.0	0.303	-9.804	1.0	0.0603	128.973	4.0	https://api.spotify.com/v1/tracks/0TEW7oRDKD2mjJQH507ni4	audio_features	spotify:track:0TEW7oRDKD2mjJQH507ni4	0.075	Above & Beyond	Flying by Candlelight (ABGT300) - Above & Beyond Club Mix	BAD
0.00138	https://api.spotify.com/v1/audio-analysis/62MlJCdWnisXtRgwytzkem	0.526	218200.0	0.867	62MlJCdWnisXtRgwytzkem	0.00064	5.0	0.0975	-4.332	0.0	0.0659	132.106	4.0	https://api.spotify.com/v1/tracks/62MlJCdWnisXtRgwytzkem	audio_features	spotify:track:62MlJCdWnisXtRgwytzkem	0.12	Armin van Buuren	Wild Wild Son - Club Mix	BAD
0.0028	https://api.spotify.com/v1/audio-analysis/2eHOZfX7vxk7CRWQLeSLML	0.691	188090.0	0.823	2eHOZfX7vxk7CRWQLeSLML	0.819	1.0	0.123	-8.309	1.0	0.034	125.996	4.0	https://api.spotify.com/v1/tracks/2eHOZfX7vxk7CRWQLeSLML	audio_features	spotify:track:2eHOZfX7vxk7CRWQLeSLML	0.384	Oliver Heldens	King Kong (HI-LO Touch)	BAD
0.000615	https://api.spotify.com/v1/audio-analysis/4DHIUi97i2EQrZxhuwuCKh	0.523	217500.0	0.75	4DHIUi97i2EQrZxhuwuCKh	0.00137	6.0	0.122	-5.533	1.0	0.0398	136.03	4.0	https://api.spotify.com/v1/tracks/4DHIUi97i2EQrZxhuwuCKh	audio_features	spotify:track:4DHIUi97i2EQrZxhuwuCKh	0.346	Gareth Emery	Take Everything - STANDERWICK Remix	BAD
0.00555	https://api.spotify.com/v1/audio-analysis/51ELKtGUAyPAEYG6Dm20ab	0.7	180000.0	0.8	51ELKtGUAyPAEYG6Dm20ab	0.0621	7.0	0.139	-8.028	1.0	0.125	128.03	4.0	https://api.spotify.com/v1/tracks/51ELKtGUAyPAEYG6Dm20ab	audio_features	spotify:track:51ELKtGUAyPAEYG6Dm20ab	0.273	Sunnery James & Ryan Marciano	Yeke Yeke	BAD
0.00661	https://api.spotify.com/v1/audio-analysis/6B6IYXIg9B1Az07zNDwuiv	0.507	253125.0	0.941	6B6IYXIg9B1Az07zNDwuiv	0.95	11.0	0.878	-5.749	0.0	0.0328	128.003	4.0	https://api.spotify.com/v1/tracks/6B6IYXIg9B1Az07zNDwuiv	audio_features	spotify:track:6B6IYXIg9B1Az07zNDwuiv	0.181	Above & Beyond	Distorted Truth	BAD
0.000644	https://api.spotify.com/v1/audio-analysis/6uLNnBzea9KbL2WtVLHATa	0.487	157202.0	0.836	6uLNnBzea9KbL2WtVLHATa	0.0849	0.0	0.368	-4.848	0.0	0.079	127.846	4.0	https://api.spotify.com/v1/tracks/6uLNnBzea9KbL2WtVLHATa	audio_features	spotify:track:6uLNnBzea9KbL2WtVLHATa	0.161	Armin van Buuren	Turn It Up	BAD
0.00138	https://api.spotify.com/v1/audio-analysis/6pK3iM545Mqv3vI5Xmdnzq	0.63	208125.0	0.793	6pK3iM545Mqv3vI5Xmdnzq	0.938	5.0	0.118	-6.624	1.0	0.0355	128.014	4.0	https://api.spotify.com/v1/tracks/6pK3iM545Mqv3vI5Xmdnzq	audio_features	spotify:track:6pK3iM545Mqv3vI5Xmdnzq	0.337	Brooks	Lynx	BAD
0.00801	https://api.spotify.com/v1/audio-analysis/5L6rdXRG90HRb75q1eQ6Nf	0.348	256477.0	0.989	5L6rdXRG90HRb75q1eQ6Nf	0.0748	4.0	0.295	-2.746	1.0	0.109	128.02	4.0	https://api.spotify.com/v1/tracks/5L6rdXRG90HRb75q1eQ6Nf	audio_features	spotify:track:5L6rdXRG90HRb75q1eQ6Nf	0.403	Shapov	Future Rave	BAD
0.0061	https://api.spotify.com/v1/audio-analysis/50RBSXjSa83gltauR6GxkF	0.508	210572.0	0.914	50RBSXjSa83gltauR6GxkF	0.909	6.0	0.382	-5.592	0.0	0.0834	132.018	4.0	https://api.spotify.com/v1/tracks/50RBSXjSa83gltauR6GxkF	audio_features	spotify:track:50RBSXjSa83gltauR6GxkF	0.149	Rank 1	L.E.D. There Be Light - Cosmic Gate Remix	BAD
0.00129	https://api.spotify.com/v1/audio-analysis/32JXzKaBhI8ntnKg3rW84v	0.552	177271.0	0.978	32JXzKaBhI8ntnKg3rW84v	0.102	6.0	0.234	-4.398	0.0	0.0519	125.993	4.0	https://api.spotify.com/v1/tracks/32JXzKaBhI8ntnKg3rW84v	audio_features	spotify:track:32JXzKaBhI8ntnKg3rW84v	0.308	Oliver Heldens	Fire In My Soul - Tom Staar Remix	BAD
0.00304	https://api.spotify.com/v1/audio-analysis/72Q8ltgNkArJutBYTE60se	0.562	158786.0	0.968	72Q8ltgNkArJutBYTE60se	0.85	8.0	0.344	-3.86	1.0	0.116	140.069	4.0	https://api.spotify.com/v1/tracks/72Q8ltgNkArJutBYTE60se	audio_features	spotify:track:72Q8ltgNkArJutBYTE60se	0.132	W&W	Ready To Rave	BAD
8.51e-05	https://api.spotify.com/v1/audio-analysis/2RlaWnb2Szc0iemRx2kucm	0.702	438139.0	0.664	2RlaWnb2Szc0iemRx2kucm	0.238	0.0	0.0513	-8.475	0.0	0.0507	125.978	4.0	https://api.spotify.com/v1/tracks/2RlaWnb2Szc0iemRx2kucm	audio_features	spotify:track:2RlaWnb2Szc0iemRx2kucm	0.0877	Martin Solveig	Hello - Michael Woods Remix	BAD
0.000519	https://api.spotify.com/v1/audio-analysis/0qqgd6DGBRaI8oI0opqW0S	0.662	210234.0	0.665	0qqgd6DGBRaI8oI0opqW0S	0.0515	3.0	0.118	-5.689	0.0	0.18	127.936	4.0	https://api.spotify.com/v1/tracks/0qqgd6DGBRaI8oI0opqW0S	audio_features	spotify:track:0qqgd6DGBRaI8oI0opqW0S	0.332	Wolfgang Gartner	Deja Vu	BAD
0.00618	https://api.spotify.com/v1/audio-analysis/0CreopO9eMrYjo7ur0tEwj	0.68	158438.0	0.906	0CreopO9eMrYjo7ur0tEwj	3.48e-05	1.0	0.319	-7.309	1.0	0.159	127.927	4.0	https://api.spotify.com/v1/tracks/0CreopO9eMrYjo7ur0tEwj	audio_features	spotify:track:0CreopO9eMrYjo7ur0tEwj	0.431	Sunstars	You Know (feat. Kris Kiss)	BAD
0.00051	https://api.spotify.com/v1/audio-analysis/26VQvcUzPMLc1Jd8oDEbfl	0.592	219253.0	0.946	26VQvcUzPMLc1Jd8oDEbfl	0.397	2.0	0.329	-4.863	1.0	0.0618	125.964	4.0	https://api.spotify.com/v1/tracks/26VQvcUzPMLc1Jd8oDEbfl	audio_features	spotify:track:26VQvcUzPMLc1Jd8oDEbfl	0.1	David Guetta	This Ain't Techno	BAD
0.167	https://api.spotify.com/v1/audio-analysis/7A14gq8ToXhCPYQBMVXeww	0.637	358125.0	0.961	7A14gq8ToXhCPYQBMVXeww	0.844	0.0	0.0732	-3.82	1.0	0.0458	128.024	4.0	https://api.spotify.com/v1/tracks/7A14gq8ToXhCPYQBMVXeww	audio_features	spotify:track:7A14gq8ToXhCPYQBMVXeww	0.285	Hard Rock Sofa	Rasputin	BAD
0.000308	https://api.spotify.com/v1/audio-analysis/1lwbSkK0CQRsr8jzfcxJMF	0.531	147850.0	0.966	1lwbSkK0CQRsr8jzfcxJMF	0.563	6.0	0.153	-5.1	1.0	0.0422	125.054	4.0	https://api.spotify.com/v1/tracks/1lwbSkK0CQRsr8jzfcxJMF	audio_features	spotify:track:1lwbSkK0CQRsr8jzfcxJMF	0.0398	Steff da Campo	In My Mind - KIIDA Edit	BAD
0.000233	https://api.spotify.com/v1/audio-analysis/7sIKNftKh7GIRgheWuRr2m	0.721	249960.0	0.739	7sIKNftKh7GIRgheWuRr2m	2.18e-05	10.0	0.288	-6.228	0.0	0.0886	127.06	4.0	https://api.spotify.com/v1/tracks/7sIKNftKh7GIRgheWuRr2m	audio_features	spotify:track:7sIKNftKh7GIRgheWuRr2m	0.196	Wolfgang Gartner	Excalibur	BAD
0.034	https://api.spotify.com/v1/audio-analysis/3wGCJz3Ay0tLt3JdkjVzmB	0.82	193096.0	0.745	3wGCJz3Ay0tLt3JdkjVzmB	0.317	9.0	0.291	-4.921	1.0	0.0717	124.992	4.0	https://api.spotify.com/v1/tracks/3wGCJz3Ay0tLt3JdkjVzmB	audio_features	spotify:track:3wGCJz3Ay0tLt3JdkjVzmB	0.579	OFFAIAH	Push Pull	BAD
0.0138	https://api.spotify.com/v1/audio-analysis/0Bk4P8WODpjxTzu4ry5PGQ	0.61	200625.0	0.982	0Bk4P8WODpjxTzu4ry5PGQ	0.228	2.0	0.397	-3.411	1.0	0.133	128.081	4.0	https://api.spotify.com/v1/tracks/0Bk4P8WODpjxTzu4ry5PGQ	audio_features	spotify:track:0Bk4P8WODpjxTzu4ry5PGQ	0.14	Sick Individuals	LUNA	BAD
0.00834	https://api.spotify.com/v1/audio-analysis/7i8OCYUCt76BjxFPB6bYNY	0.233	181769.0	0.923	7i8OCYUCt76BjxFPB6bYNY	0.905	5.0	0.291	-3.701	0.0	0.0457	102.011	3.0	https://api.spotify.com/v1/tracks/7i8OCYUCt76BjxFPB6bYNY	audio_features	spotify:track:7i8OCYUCt76BjxFPB6bYNY	0.145	Ummet Ozcan	The Grid	BAD
0.000999	https://api.spotify.com/v1/audio-analysis/29d6Ve1skFZv710ZDibJNN	0.514	231240.0	0.987	29d6Ve1skFZv710ZDibJNN	0.935	9.0	0.343	-3.402	0.0	0.0592	125.956	4.0	https://api.spotify.com/v1/tracks/29d6Ve1skFZv710ZDibJNN	audio_features	spotify:track:29d6Ve1skFZv710ZDibJNN	0.17	Calvin Harris	Awooga	BAD
0.00102	https://api.spotify.com/v1/audio-analysis/5dDOSQWaOwa07JxiUAvyuD	0.513	171562.0	0.911	5dDOSQWaOwa07JxiUAvyuD	0.509	11.0	0.203	-5.137	0.0	0.0313	128.005	4.0	https://api.spotify.com/v1/tracks/5dDOSQWaOwa07JxiUAvyuD	audio_features	spotify:track:5dDOSQWaOwa07JxiUAvyuD	0.335	Tomas Heredia	Let Me Go	BAD
0.00894	https://api.spotify.com/v1/audio-analysis/08WXIUUoO8cWwqfZue8IYn	0.654	172500.0	0.97	08WXIUUoO8cWwqfZue8IYn	0.704	9.0	0.109	-1.933	1.0	0.0637	128.034	4.0	https://api.spotify.com/v1/tracks/08WXIUUoO8cWwqfZue8IYn	audio_features	spotify:track:08WXIUUoO8cWwqfZue8IYn	0.692	Wolfpack	Apache Anthem	BAD
0.0299	https://api.spotify.com/v1/audio-analysis/421u5fmNyPTDlNLVexADzR	0.743	171562.0	0.832	421u5fmNyPTDlNLVexADzR	0.0104	9.0	0.123	-4.644	0.0	0.0733	127.996	4.0	https://api.spotify.com/v1/tracks/421u5fmNyPTDlNLVexADzR	audio_features	spotify:track:421u5fmNyPTDlNLVexADzR	0.227	MOTi	Tonight	BAD
0.0202	https://api.spotify.com/v1/audio-analysis/2Q4XD7mNQQY42PYaLVQTA9	0.595	197538.0	0.949	2Q4XD7mNQQY42PYaLVQTA9	0.894	1.0	0.138	-3.817	1.0	0.0799	129.98	4.0	https://api.spotify.com/v1/tracks/2Q4XD7mNQQY42PYaLVQTA9	audio_features	spotify:track:2Q4XD7mNQQY42PYaLVQTA9	0.208	Graham Bell	The Night King	BAD
0.00173	https://api.spotify.com/v1/audio-analysis/2mx4jYaJeQP1QHTovfw7jv	0.671	204844.0	0.976	2mx4jYaJeQP1QHTovfw7jv	0.511	1.0	0.542	-1.26	1.0	0.0766	127.976	4.0	https://api.spotify.com/v1/tracks/2mx4jYaJeQP1QHTovfw7jv	audio_features	spotify:track:2mx4jYaJeQP1QHTovfw7jv	0.244	Jewelz & Sparks	Hard	BAD
0.0316	https://api.spotify.com/v1/audio-analysis/3qeJ84Y6PRS9LtliOuT94Z	0.471	170000.0	0.911	3qeJ84Y6PRS9LtliOuT94Z	0.00648	2.0	0.571	-4.372	0.0	0.0594	126.112	4.0	https://api.spotify.com/v1/tracks/3qeJ84Y6PRS9LtliOuT94Z	audio_features	spotify:track:3qeJ84Y6PRS9LtliOuT94Z	0.197	Yves V	My Friend	BAD
0.00617	https://api.spotify.com/v1/audio-analysis/6rsYw1N6aYJQkops4eFjNq	0.512	193846.0	0.925	6rsYw1N6aYJQkops4eFjNq	0.00514	1.0	0.536	-2.404	1.0	0.28	129.993	4.0	https://api.spotify.com/v1/tracks/6rsYw1N6aYJQkops4eFjNq	audio_features	spotify:track:6rsYw1N6aYJQkops4eFjNq	0.262	Andrew Rayel	The Melody	BAD
0.0463	https://api.spotify.com/v1/audio-analysis/513okdMo2QWWkJ0rMJmjyX	0.559	241875.0	0.915	513okdMo2QWWkJ0rMJmjyX	2.33e-05	3.0	0.515	-4.523	1.0	0.0514	128.007	4.0	https://api.spotify.com/v1/tracks/513okdMo2QWWkJ0rMJmjyX	audio_features	spotify:track:513okdMo2QWWkJ0rMJmjyX	0.278	Third Party	Live Forever	BAD
0.00498	https://api.spotify.com/v1/audio-analysis/1rpwvGaKBRjbHna3HKWGPv	0.638	172969.0	0.74	1rpwvGaKBRjbHna3HKWGPv	0.312	2.0	0.423	-5.244	0.0	0.0679	128.042	4.0	https://api.spotify.com/v1/tracks/1rpwvGaKBRjbHna3HKWGPv	audio_features	spotify:track:1rpwvGaKBRjbHna3HKWGPv	0.15	Jay Hardway	Exhale	BAD
0.0663	https://api.spotify.com/v1/audio-analysis/7GHqMbzxoVONA9wnC02Y5q	0.495	189422.0	0.877	7GHqMbzxoVONA9wnC02Y5q	0.826	11.0	0.307	-7.419	0.0	0.0515	128.02	4.0	https://api.spotify.com/v1/tracks/7GHqMbzxoVONA9wnC02Y5q	audio_features	spotify:track:7GHqMbzxoVONA9wnC02Y5q	0.0618	Timmo Hendriks	Thinking About You	BAD
0.00599	https://api.spotify.com/v1/audio-analysis/5Om2ttuGOOsbNbekSjPu2W	0.611	184687.0	0.908	5Om2ttuGOOsbNbekSjPu2W	0.312	11.0	0.0863	-3.964	0.0	0.0325	128.009	4.0	https://api.spotify.com/v1/tracks/5Om2ttuGOOsbNbekSjPu2W	audio_features	spotify:track:5Om2ttuGOOsbNbekSjPu2W	0.174	Sem Vox	Let's Go (DLDK Amsterdam 2019 Anthem)	BAD
0.000806	https://api.spotify.com/v1/audio-analysis/2j2OqEZ4EPOXGpF4QYzU7q	0.716	187143.0	0.983	2j2OqEZ4EPOXGpF4QYzU7q	0.794	7.0	0.214	-3.433	1.0	0.053	126.009	4.0	https://api.spotify.com/v1/tracks/2j2OqEZ4EPOXGpF4QYzU7q	audio_features	spotify:track:2j2OqEZ4EPOXGpF4QYzU7q	0.722	Sander van Doorn	Raise Your Hands Up	BAD
3.28e-05	https://api.spotify.com/v1/audio-analysis/0KCOQnXu2GK5ZQSkf8iV3p	0.593	398268.0	0.979	0KCOQnXu2GK5ZQSkf8iV3p	0.869	8.0	0.357	-6.051	0.0	0.0545	126.994	4.0	https://api.spotify.com/v1/tracks/0KCOQnXu2GK5ZQSkf8iV3p	audio_features	spotify:track:0KCOQnXu2GK5ZQSkf8iV3p	0.176	Genix	Kill Switch	BAD
0.00507	https://api.spotify.com/v1/audio-analysis/3mcHiEuXRSUOH5eHToudmf	0.583	175689.0	0.972	3mcHiEuXRSUOH5eHToudmf	0.87	7.0	0.0419	-5.463	0.0	0.0474	128.016	4.0	https://api.spotify.com/v1/tracks/3mcHiEuXRSUOH5eHToudmf	audio_features	spotify:track:3mcHiEuXRSUOH5eHToudmf	0.0396	Thomas Gold	Non-Stop	BAD
0.0004	https://api.spotify.com/v1/audio-analysis/2D5Fi0jgFCo2kWJ84wAxWb	0.568	170495.0	0.968	2D5Fi0jgFCo2kWJ84wAxWb	0.397	7.0	0.0954	-3.772	1.0	0.109	125.998	4.0	https://api.spotify.com/v1/tracks/2D5Fi0jgFCo2kWJ84wAxWb	audio_features	spotify:track:2D5Fi0jgFCo2kWJ84wAxWb	0.313	Nicky Romero	Ring The Alarm	BAD
0.00584	https://api.spotify.com/v1/audio-analysis/4u7sfHuxd0R4EdEPrCZrL0	0.558	181875.0	0.988	4u7sfHuxd0R4EdEPrCZrL0	0.834	8.0	0.18	-0.737	1.0	0.079	128.052	4.0	https://api.spotify.com/v1/tracks/4u7sfHuxd0R4EdEPrCZrL0	audio_features	spotify:track:4u7sfHuxd0R4EdEPrCZrL0	0.126	Mike Hawkins	Desert Storm - Radio Edit	BAD
0.0286	https://api.spotify.com/v1/audio-analysis/4yn4T3wztHmguBIeSVwWie	0.884	175238.0	0.929	4yn4T3wztHmguBIeSVwWie	0.268	10.0	0.142	-4.303	0.0	0.121	125.976	4.0	https://api.spotify.com/v1/tracks/4yn4T3wztHmguBIeSVwWie	audio_features	spotify:track:4yn4T3wztHmguBIeSVwWie	0.29	Tujamo	Riverside (Reloaded)	BAD
0.0303	https://api.spotify.com/v1/audio-analysis/4GQVsXO7jkxg43UmAd1Tbb	0.501	201951.0	0.887	4GQVsXO7jkxg43UmAd1Tbb	2.64e-05	1.0	0.114	-3.941	0.0	0.0424	123.052	4.0	https://api.spotify.com/v1/tracks/4GQVsXO7jkxg43UmAd1Tbb	audio_features	spotify:track:4GQVsXO7jkxg43UmAd1Tbb	0.336	Vicetone	South Beach	BAD
0.0293	https://api.spotify.com/v1/audio-analysis/5gGr2RvBtngp6dFgshVbl2	0.592	186549.0	0.776	5gGr2RvBtngp6dFgshVbl2	0.188	6.0	0.29	-6.634	1.0	0.0312	127.993	4.0	https://api.spotify.com/v1/tracks/5gGr2RvBtngp6dFgshVbl2	audio_features	spotify:track:5gGr2RvBtngp6dFgshVbl2	0.174	Lucas & Steve	Inception (Ultra Live Anthem 2019)	BAD
0.156	https://api.spotify.com/v1/audio-analysis/41DcZGk9VObstg7Wa1fXDX	0.648	160942.0	0.9	41DcZGk9VObstg7Wa1fXDX	0.00467	1.0	0.356	-6.448	0.0	0.181	128.018	4.0	https://api.spotify.com/v1/tracks/41DcZGk9VObstg7Wa1fXDX	audio_features	spotify:track:41DcZGk9VObstg7Wa1fXDX	0.215	Kura	Lambo - Olly James Remix	BAD
0.0286	https://api.spotify.com/v1/audio-analysis/3tuZ9smlgQx7uKaEwQmaA8	0.581	172500.0	0.944	3tuZ9smlgQx7uKaEwQmaA8	0.00389	2.0	0.409	-1.859	1.0	0.158	127.955	4.0	https://api.spotify.com/v1/tracks/3tuZ9smlgQx7uKaEwQmaA8	audio_features	spotify:track:3tuZ9smlgQx7uKaEwQmaA8	0.536	Sander van Doorn	500 (PCM)	BAD
0.0122	https://api.spotify.com/v1/audio-analysis/6LPGF09cX9DMdHKHRIGCNp	0.37	170626.0	0.881	6LPGF09cX9DMdHKHRIGCNp	0.0898	10.0	0.602	-4.118	1.0	0.0677	128.062	4.0	https://api.spotify.com/v1/tracks/6LPGF09cX9DMdHKHRIGCNp	audio_features	spotify:track:6LPGF09cX9DMdHKHRIGCNp	0.0383	Fatum	Weapon	BAD
0.00691	https://api.spotify.com/v1/audio-analysis/45SJPKL1Vx4DvnibhPz22x	0.653	405469.0	0.889	45SJPKL1Vx4DvnibhPz22x	0.504	2.0	0.283	-4.947	1.0	0.123	128.032	4.0	https://api.spotify.com/v1/tracks/45SJPKL1Vx4DvnibhPz22x	audio_features	spotify:track:45SJPKL1Vx4DvnibhPz22x	0.303	Basto	Bonny	BAD
0.0057	https://api.spotify.com/v1/audio-analysis/6JieX6GcqcsXtaKK0OewXI	0.682	179648.0	0.988	6JieX6GcqcsXtaKK0OewXI	0.585	1.0	0.332	-3.656	0.0	0.08	128.009	4.0	https://api.spotify.com/v1/tracks/6JieX6GcqcsXtaKK0OewXI	audio_features	spotify:track:6JieX6GcqcsXtaKK0OewXI	0.267	Jewelz & Sparks	Bring It Back - Afrojack x Sunnery James & Ryan Marciano Edit	BAD
0.0451	https://api.spotify.com/v1/audio-analysis/5J0MwDH7os5tPun2pU5ff4	0.699	206667.0	0.913	5J0MwDH7os5tPun2pU5ff4	0.434	6.0	0.955	-2.639	0.0	0.0485	126.035	4.0	https://api.spotify.com/v1/tracks/5J0MwDH7os5tPun2pU5ff4	audio_features	spotify:track:5J0MwDH7os5tPun2pU5ff4	0.202	RetroVision	Get Up	BAD
0.00968	https://api.spotify.com/v1/audio-analysis/7MBUdJlpkl7Ij5ux9S2xUV	0.759	198095.0	0.881	7MBUdJlpkl7Ij5ux9S2xUV	0.114	2.0	0.0131	-5.475	1.0	0.196	125.939	4.0	https://api.spotify.com/v1/tracks/7MBUdJlpkl7Ij5ux9S2xUV	audio_features	spotify:track:7MBUdJlpkl7Ij5ux9S2xUV	0.217	Seth Hills	Whisper	BAD
0.0269	https://api.spotify.com/v1/audio-analysis/7sLdMrOX9gp0p2BoYuQ10H	0.582	211320.0	0.846	7sLdMrOX9gp0p2BoYuQ10H	0.21	2.0	0.253	-6.076	1.0	0.0466	124.978	4.0	https://api.spotify.com/v1/tracks/7sLdMrOX9gp0p2BoYuQ10H	audio_features	spotify:track:7sLdMrOX9gp0p2BoYuQ10H	0.162	Steve Brian	Riviera	BAD
0.00178	https://api.spotify.com/v1/audio-analysis/1NreUwzSaz2WkFh5uZz0d3	0.656	247000.0	0.885	1NreUwzSaz2WkFh5uZz0d3	0.743	0.0	0.0966	-4.99	1.0	0.0864	127.997	4.0	https://api.spotify.com/v1/tracks/1NreUwzSaz2WkFh5uZz0d3	audio_features	spotify:track:1NreUwzSaz2WkFh5uZz0d3	0.508	Victor Tellagio	Old School	BAD
0.000643	https://api.spotify.com/v1/audio-analysis/230Ig7lh0qnx2SzAl8gabH	0.654	192000.0	0.902	230Ig7lh0qnx2SzAl8gabH	0.794	7.0	0.0499	-6.864	1.0	0.133	125.013	4.0	https://api.spotify.com/v1/tracks/230Ig7lh0qnx2SzAl8gabH	audio_features	spotify:track:230Ig7lh0qnx2SzAl8gabH	0.069	Magnificence	Control	BAD
0.00116	https://api.spotify.com/v1/audio-analysis/26KdKe2Bf9DbU1pgfN8Oje	0.619	173990.0	0.988	26KdKe2Bf9DbU1pgfN8Oje	0.943	0.0	0.231	-2.589	1.0	0.142	130.017	4.0	https://api.spotify.com/v1/tracks/26KdKe2Bf9DbU1pgfN8Oje	audio_features	spotify:track:26KdKe2Bf9DbU1pgfN8Oje	0.0495	Orjan Nilsen	XIING - Radio Edit	BAD
